Type, Module, SOC(%), VDC[V], Avg-dV[V], Avg-dI[A], Temp[deg], R_1Hz, X_1Hz, R_2Hz, X_2Hz, R_4Hz, X_4Hz, R_8Hz, X_8Hz, R_16Hz, X_16Hz, R_31Hz, X_31Hz, R_62Hz, X_62Hz, R_125Hz, X_125Hz, R_250Hz, X_250Hz, R_500Hz, X_500Hz, R_1kHz, X_1kHz
0, 0,  98.0,  23.90,  0.045, 1.840, 23.38, 0.041751, 0.001431, 0.040920, 0.000149, 0.040866, -0.000190, 0.040574, -0.000483, 0.040255, -0.000714, 0.039830, -0.000852, 0.039376, -0.000887, 0.038924, -0.000785, 0.038484, -0.000578, 0.038141, -0.000217, 0.038100, 0.000487, 
0, 0,  98.0,  23.90,  0.044, 1.838, 23.32, 0.041753, 0.001423, 0.040922, 0.000151, 0.040871, -0.000190, 0.040600, -0.000490, 0.040260, -0.000715, 0.039829, -0.000855, 0.039368, -0.000882, 0.038914, -0.000804, 0.038505, -0.000596, 0.038155, -0.000217, 0.038067, 0.000483, 
0, 0,  98.0,  23.90,  0.051, 1.839, 23.35, 0.041752, 0.001426, 0.040920, 0.000150, 0.040867, -0.000190, 0.040596, -0.000489, 0.040259, -0.000716, 0.039831, -0.000852, 0.039369, -0.000889, 0.038918, -0.000798, 0.038504, -0.000583, 0.038144, -0.000198, 0.038105, 0.000499, 
0, 0,  98.0,  23.87,  0.045, 1.840, 23.36, 0.041749, 0.001430, 0.040917, 0.000150, 0.040864, -0.000189, 0.040590, -0.000488, 0.040253, -0.000713, 0.039828, -0.000855, 0.039372, -0.000881, 0.038914, -0.000797, 0.038487, -0.000591, 0.038126, -0.000217, 0.038059, 0.000502, 
0, 0,  98.0,  23.78,  0.044, 1.840, 23.35, 0.041746, 0.001432, 0.040917, 0.000150, 0.040862, -0.000190, 0.040591, -0.000489, 0.040255, -0.000714, 0.039832, -0.000856, 0.039365, -0.000882, 0.038917, -0.000788, 0.038472, -0.000605, 0.038145, -0.000239, 0.038099, 0.000479, 
0, 0,  98.0,  23.90,  0.051, 1.839, 23.36, 0.041749, 0.001425, 0.040917, 0.000151, 0.040866, -0.000190, 0.040596, -0.000488, 0.040259, -0.000716, 0.039825, -0.000850, 0.039363, -0.000889, 0.038915, -0.000798, 0.038505, -0.000595, 0.038153, -0.000209, 0.038085, 0.000492, 
0, 0,  98.0,  23.80,  0.044, 1.839, 23.34, 0.041746, 0.001429, 0.040916, 0.000151, 0.040862, -0.000190, 0.040592, -0.000486, 0.040257, -0.000715, 0.039828, -0.000854, 0.039369, -0.000890, 0.038920, -0.000794, 0.038488, -0.000587, 0.038131, -0.000214, 0.038063, 0.000509, 
0, 0,  98.0,  23.86,  0.045, 1.841, 23.32, 0.041744, 0.001431, 0.040913, 0.000150, 0.040860, -0.000188, 0.040587, -0.000486, 0.040251, -0.000713, 0.039826, -0.000854, 0.039372, -0.000881, 0.038913, -0.000787, 0.038479, -0.000595, 0.038135, -0.000241, 0.038098, 0.000496, 
0, 0,  98.0,  23.90,  0.051, 1.838, 23.31, 0.041745, 0.001424, 0.040914, 0.000152, 0.040864, -0.000189, 0.040593, -0.000489, 0.040254, -0.000714, 0.039826, -0.000854, 0.039361, -0.000882, 0.038905, -0.000806, 0.038490, -0.000619, 0.038119, -0.000244, 0.038056, 0.000449, 
0, 0,  98.0,  23.77,  0.051, 1.838, 23.33, 0.041741, 0.001435, 0.040914, 0.000150, 0.040862, -0.000188, 0.040593, -0.000490, 0.040258, -0.000715, 0.039829, -0.000853, 0.039372, -0.000886, 0.038909, -0.000781, 0.038472, -0.000598, 0.038145, -0.000233, 0.038094, 0.000506, 
0, 0,  98.0,  23.90,  0.045, 1.840, 23.34, 0.041742, 0.001429, 0.040911, 0.000151, 0.040858, -0.000187, 0.040585, -0.000487, 0.040250, -0.000712, 0.039823, -0.000852, 0.039367, -0.000883, 0.038915, -0.000793, 0.038495, -0.000600, 0.038149, -0.000197, 0.038071, 0.000489, 
