Type, Module, SOC(%), VDC[V], Avg-dV[V], Avg-dI[A], Temp[deg], R_1Hz, X_1Hz, R_2Hz, X_2Hz, R_4Hz, X_4Hz, R_8Hz, X_8Hz, R_16Hz, X_16Hz, R_31Hz, X_31Hz, R_62Hz, X_62Hz, R_125Hz, X_125Hz, R_250Hz, X_250Hz, R_500Hz, X_500Hz, R_1kHz, X_1kHz
0, 0,  98.0,  21.25,  0.056, 1.637, 25.50, 0.034723, 0.001377, 0.034107, 0.000372, 0.034165, 0.000170, 0.034106, 0.000028, 0.034063, -0.000082, 0.033967, -0.000176, 0.033820, -0.000194, 0.033640, -0.000090, 0.033477, 0.000200, 0.033432, 0.000724, 0.033729, 0.001686, 
0, 0,  98.0,  21.18,  0.056, 1.636, 25.44, 0.034723, 0.001379, 0.034108, 0.000371, 0.034165, 0.000171, 0.034106, 0.000027, 0.034063, -0.000082, 0.033971, -0.000172, 0.033821, -0.000200, 0.033639, -0.000084, 0.033465, 0.000177, 0.033458, 0.000737, 0.033731, 0.001730, 
0, 0,  98.0,  21.25,  0.056, 1.637, 25.51, 0.034725, 0.001373, 0.034106, 0.000373, 0.034163, 0.000169, 0.034103, 0.000027, 0.034059, -0.000083, 0.033963, -0.000174, 0.033818, -0.000204, 0.033646, -0.000093, 0.033489, 0.000196, 0.033449, 0.000736, 0.033746, 0.001660, 
0, 0,  98.0,  21.25,  0.056, 1.637, 25.51, 0.034725, 0.001376, 0.034107, 0.000372, 0.034164, 0.000171, 0.034105, 0.000026, 0.034062, -0.000082, 0.033968, -0.000176, 0.033818, -0.000196, 0.033641, -0.000091, 0.033482, 0.000196, 0.033432, 0.000735, 0.033713, 0.001694, 
0, 0,  98.0,  21.21,  0.056, 1.637, 25.45, 0.034723, 0.001378, 0.034108, 0.000372, 0.034167, 0.000171, 0.034105, 0.000027, 0.034063, -0.000082, 0.033965, -0.000175, 0.033817, -0.000195, 0.033640, -0.000086, 0.033472, 0.000174, 0.033445, 0.000714, 0.033746, 0.001645, 
0, 0,  98.0,  21.25,  0.056, 1.637, 25.46, 0.034727, 0.001372, 0.034106, 0.000372, 0.034165, 0.000170, 0.034106, 0.000027, 0.034063, -0.000084, 0.033968, -0.000175, 0.033813, -0.000197, 0.033643, -0.000095, 0.033495, 0.000190, 0.033455, 0.000706, 0.033723, 0.001625, 
0, 0,  98.0,  21.17,  0.056, 1.638, 25.45, 0.034726, 0.001374, 0.034107, 0.000372, 0.034165, 0.000169, 0.034105, 0.000027, 0.034063, -0.000082, 0.033968, -0.000176, 0.033817, -0.000198, 0.033643, -0.000090, 0.033481, 0.000193, 0.033432, 0.000723, 0.033743, 0.001659, 
0, 0,  98.0,  21.25,  0.056, 1.637, 25.48, 0.034725, 0.001377, 0.034110, 0.000372, 0.034167, 0.000170, 0.034107, 0.000027, 0.034065, -0.000082, 0.033969, -0.000175, 0.033822, -0.000196, 0.033642, -0.000091, 0.033471, 0.000195, 0.033441, 0.000718, 0.033736, 0.001677, 
0, 0,  98.0,  21.17,  0.056, 1.637, 25.42, 0.034727, 0.001371, 0.034107, 0.000373, 0.034165, 0.000169, 0.034106, 0.000028, 0.034064, -0.000082, 0.033970, -0.000173, 0.033815, -0.000196, 0.033638, -0.000104, 0.033502, 0.000190, 0.033456, 0.000728, 0.033717, 0.001635, 
0, 0,  98.0,  21.21,  0.056, 1.637, 25.40, 0.034727, 0.001373, 0.034108, 0.000373, 0.034164, 0.000170, 0.034106, 0.000026, 0.034060, -0.000082, 0.033964, -0.000177, 0.033813, -0.000200, 0.033644, -0.000100, 0.033491, 0.000182, 0.033442, 0.000721, 0.033756, 0.001696, 
0, 0,  98.0,  21.24,  0.056, 1.637, 25.39, 0.034726, 0.001376, 0.034109, 0.000373, 0.034167, 0.000170, 0.034107, 0.000028, 0.034065, -0.000083, 0.033969, -0.000172, 0.033819, -0.000208, 0.033646, -0.000091, 0.033481, 0.000194, 0.033433, 0.000722, 0.033731, 0.001670, 
0, 0,  98.0,  21.17,  0.056, 1.637, 25.41, 0.034725, 0.001378, 0.034110, 0.000372, 0.034168, 0.000170, 0.034108, 0.000027, 0.034065, -0.000083, 0.033968, -0.000176, 0.033817, -0.000195, 0.033645, -0.000089, 0.033468, 0.000190, 0.033453, 0.000723, 0.033736, 0.001642, 
0, 0,  98.0,  21.24,  0.056, 1.637, 25.37, 0.034728, 0.001372, 0.034108, 0.000372, 0.034164, 0.000169, 0.034106, 0.000026, 0.034062, -0.000082, 0.033967, -0.000176, 0.033809, -0.000206, 0.033638, -0.000114, 0.033495, 0.000163, 0.033440, 0.000714, 0.033740, 0.001669, 
0, 0,  98.0,  21.17,  0.056, 1.638, 25.33, 0.034727, 0.001374, 0.034108, 0.000372, 0.034166, 0.000170, 0.034106, 0.000026, 0.034062, -0.000083, 0.033968, -0.000176, 0.033820, -0.000202, 0.033646, -0.000100, 0.033479, 0.000188, 0.033430, 0.000723, 0.033715, 0.001700, 
0, 0,  98.0,  21.25,  0.056, 1.637, 25.27, 0.034727, 0.001377, 0.034110, 0.000372, 0.034167, 0.000170, 0.034107, 0.000026, 0.034065, -0.000084, 0.033967, -0.000173, 0.033823, -0.000202, 0.033642, -0.000086, 0.033469, 0.000186, 0.033447, 0.000702, 0.033758, 0.001685, 
0, 0,  98.0,  21.25,  0.056, 1.637, 25.22, 0.034729, 0.001370, 0.034108, 0.000373, 0.034166, 0.000169, 0.034107, 0.000026, 0.034064, -0.000082, 0.033968, -0.000175, 0.033815, -0.000203, 0.033646, -0.000105, 0.033496, 0.000188, 0.033461, 0.000726, 0.033724, 0.001665, 
0, 0,  98.0,  21.15,  0.056, 1.637, 25.26, 0.034728, 0.001372, 0.034109, 0.000373, 0.034167, 0.000169, 0.034107, 0.000028, 0.034063, -0.000083, 0.033966, -0.000174, 0.033821, -0.000206, 0.033649, -0.000094, 0.033492, 0.000191, 0.033439, 0.000722, 0.033742, 0.001677, 
0, 0,  98.0,  21.25,  0.056, 1.637, 25.24, 0.034728, 0.001376, 0.034111, 0.000372, 0.034168, 0.000169, 0.034109, 0.000026, 0.034067, -0.000082, 0.033971, -0.000176, 0.033816, -0.000196, 0.033645, -0.000089, 0.033476, 0.000178, 0.033434, 0.000677, 0.033734, 0.001610, 
0, 0,  98.0,  21.16,  0.056, 1.637, 25.23, 0.034730, 0.001369, 0.034109, 0.000373, 0.034168, 0.000169, 0.034110, 0.000028, 0.034066, -0.000081, 0.033967, -0.000176, 0.033813, -0.000200, 0.033645, -0.000102, 0.033497, 0.000169, 0.033461, 0.000699, 0.033725, 0.001681, 
0, 0,  98.0,  21.22,  0.056, 1.637, 25.21, 0.034730, 0.001372, 0.034110, 0.000373, 0.034167, 0.000169, 0.034109, 0.000027, 0.034065, -0.000083, 0.033971, -0.000176, 0.033814, -0.000206, 0.033648, -0.000107, 0.033497, 0.000186, 0.033451, 0.000728, 0.033749, 0.001669, 
0, 0,  98.0,  21.22,  0.056, 1.638, 25.20, 0.034729, 0.001374, 0.034111, 0.000372, 0.034167, 0.000169, 0.034108, 0.000027, 0.034065, -0.000085, 0.033968, -0.000176, 0.033826, -0.000203, 0.033648, -0.000087, 0.033483, 0.000188, 0.033430, 0.000706, 0.033712, 0.001666, 
0, 0,  98.0,  21.17,  0.056, 1.637, 25.23, 0.034728, 0.001377, 0.034112, 0.000372, 0.034170, 0.000170, 0.034110, 0.000026, 0.034068, -0.000083, 0.033971, -0.000177, 0.033823, -0.000194, 0.033646, -0.000089, 0.033471, 0.000189, 0.033451, 0.000711, 0.033740, 0.001650, 
0, 0,  98.0,  21.25,  0.056, 1.637, 25.20, 0.034731, 0.001370, 0.034110, 0.000373, 0.034169, 0.000169, 0.034111, 0.000027, 0.034067, -0.000083, 0.033972, -0.000177, 0.033818, -0.000202, 0.033650, -0.000106, 0.033495, 0.000188, 0.033462, 0.000731, 0.033741, 0.001656, 
0, 0,  98.0,  21.17,  0.056, 1.637, 25.22, 0.034730, 0.001373, 0.034110, 0.000372, 0.034168, 0.000169, 0.034108, 0.000027, 0.034065, -0.000085, 0.033967, -0.000177, 0.033824, -0.000198, 0.033643, -0.000093, 0.033484, 0.000192, 0.033432, 0.000721, 0.033719, 0.001704, 
0, 0,  98.0,  21.25,  0.056, 1.638, 25.17, 0.034730, 0.001376, 0.034112, 0.000372, 0.034169, 0.000170, 0.034109, 0.000026, 0.034067, -0.000084, 0.033973, -0.000175, 0.033822, -0.000205, 0.033646, -0.000088, 0.033475, 0.000185, 0.033441, 0.000701, 0.033756, 0.001671, 
0, 0,  98.0,  21.25,  0.056, 1.637, 25.23, 0.034732, 0.001369, 0.034111, 0.000373, 0.034169, 0.000169, 0.034110, 0.000028, 0.034068, -0.000084, 0.033966, -0.000175, 0.033820, -0.000206, 0.033644, -0.000097, 0.033496, 0.000182, 0.033457, 0.000707, 0.033721, 0.001670, 
0, 0,  98.0,  21.25,  0.056, 1.637, 25.19, 0.034732, 0.001372, 0.034112, 0.000373, 0.034169, 0.000169, 0.034110, 0.000026, 0.034066, -0.000083, 0.033970, -0.000177, 0.033815, -0.000205, 0.033647, -0.000106, 0.033494, 0.000180, 0.033446, 0.000726, 0.033756, 0.001693, 
0, 0,  98.0,  21.26,  0.056, 1.638, 25.13, 0.034730, 0.001374, 0.034112, 0.000372, 0.034168, 0.000169, 0.034109, 0.000025, 0.034065, -0.000083, 0.033970, -0.000176, 0.033820, -0.000202, 0.033647, -0.000093, 0.033473, 0.000190, 0.033438, 0.000704, 0.033729, 0.001658, 
0, 0,  98.0,  21.25,  0.056, 1.637, 25.14, 0.034730, 0.001377, 0.034113, 0.000372, 0.034170, 0.000170, 0.034110, 0.000025, 0.034068, -0.000084, 0.033970, -0.000174, 0.033830, -0.000203, 0.033646, -0.000087, 0.033472, 0.000176, 0.033467, 0.000701, 0.033729, 0.001683, 
0, 0,  98.0,  21.24,  0.056, 1.637, 25.12, 0.034733, 0.001370, 0.034112, 0.000373, 0.034171, 0.000170, 0.034110, 0.000028, 0.034069, -0.000084, 0.033971, -0.000174, 0.033827, -0.000202, 0.033649, -0.000095, 0.033494, 0.000170, 0.033449, 0.000725, 0.033750, 0.001655, 
0, 0,  98.0,  21.19,  0.056, 1.637, 25.12, 0.034732, 0.001374, 0.034112, 0.000372, 0.034170, 0.000170, 0.034110, 0.000027, 0.034067, -0.000083, 0.033972, -0.000176, 0.033824, -0.000197, 0.033643, -0.000102, 0.033486, 0.000193, 0.033431, 0.000707, 0.033721, 0.001622, 
0, 0,  98.0,  21.25,  0.056, 1.638, 25.10, 0.034731, 0.001375, 0.034114, 0.000372, 0.034171, 0.000169, 0.034111, 0.000026, 0.034068, -0.000083, 0.033974, -0.000177, 0.033818, -0.000205, 0.033648, -0.000095, 0.033472, 0.000173, 0.033455, 0.000683, 0.033756, 0.001665, 
0, 0,  98.0,  21.25,  0.056, 1.637, 25.07, 0.034733, 0.001369, 0.034112, 0.000374, 0.034171, 0.000169, 0.034112, 0.000027, 0.034069, -0.000085, 0.033968, -0.000174, 0.033822, -0.000207, 0.033647, -0.000101, 0.033498, 0.000185, 0.033459, 0.000706, 0.033730, 0.001623, 
