Type, Module, SOC(%), VDC[V], Avg-dV[V], Avg-dI[A], Temp[deg], R_1Hz, X_1Hz, R_2Hz, X_2Hz, R_4Hz, X_4Hz, R_8Hz, X_8Hz, R_16Hz, X_16Hz, R_31Hz, X_31Hz, R_62Hz, X_62Hz, R_125Hz, X_125Hz, R_250Hz, X_250Hz, R_500Hz, X_500Hz, R_1kHz, X_1kHz
0, 0,  98.0,  23.92,  0.068, 1.842, 24.22, 0.038664, 0.001371, 0.037915, 0.000198, 0.037882, -0.000109, 0.037646, -0.000358, 0.037371, -0.000514, 0.037054, -0.000578, 0.036742, -0.000532, 0.036466, -0.000389, 0.036226, -0.000146, 0.036100, 0.000250, 0.036291, 0.000977, 
0, 0,  98.0,  23.92,  0.068, 1.841, 24.19, 0.038665, 0.001363, 0.037915, 0.000201, 0.037882, -0.000109, 0.037651, -0.000359, 0.037373, -0.000515, 0.037049, -0.000576, 0.036732, -0.000536, 0.036464, -0.000404, 0.036243, -0.000177, 0.036124, 0.000227, 0.036283, 0.001001, 
0, 0,  98.0,  23.88,  0.068, 1.841, 24.20, 0.038663, 0.001367, 0.037913, 0.000200, 0.037880, -0.000109, 0.037647, -0.000357, 0.037371, -0.000516, 0.037052, -0.000574, 0.036738, -0.000542, 0.036472, -0.000396, 0.036240, -0.000145, 0.036101, 0.000258, 0.036306, 0.000938, 
0, 0,  98.0,  23.91,  0.068, 1.843, 24.18, 0.038660, 0.001370, 0.037912, 0.000200, 0.037877, -0.000108, 0.037643, -0.000357, 0.037367, -0.000512, 0.037051, -0.000576, 0.036735, -0.000540, 0.036465, -0.000399, 0.036220, -0.000152, 0.036090, 0.000224, 0.036263, 0.000974, 
0, 0,  98.0,  23.82,  0.068, 1.841, 24.19, 0.038658, 0.001373, 0.037911, 0.000199, 0.037878, -0.000107, 0.037644, -0.000358, 0.037371, -0.000515, 0.037051, -0.000577, 0.036742, -0.000530, 0.036462, -0.000387, 0.036216, -0.000153, 0.036114, 0.000252, 0.036295, 0.000946, 
0, 0,  98.0,  23.92,  0.068, 1.841, 24.17, 0.038660, 0.001366, 0.037909, 0.000201, 0.037878, -0.000107, 0.037645, -0.000357, 0.037371, -0.000515, 0.037049, -0.000572, 0.036735, -0.000540, 0.036465, -0.000396, 0.036244, -0.000156, 0.036120, 0.000270, 0.036293, 0.000956, 
0, 0,  98.0,  23.82,  0.068, 1.842, 24.16, 0.038657, 0.001369, 0.037907, 0.000201, 0.037875, -0.000106, 0.037641, -0.000355, 0.037367, -0.000512, 0.037050, -0.000577, 0.036736, -0.000534, 0.036463, -0.000392, 0.036228, -0.000155, 0.036087, 0.000239, 0.036276, 0.000956, 
0, 0,  98.0,  23.92,  0.068, 1.842, 24.17, 0.038655, 0.001371, 0.037907, 0.000200, 0.037873, -0.000106, 0.037639, -0.000356, 0.037366, -0.000513, 0.037048, -0.000575, 0.036740, -0.000534, 0.036460, -0.000384, 0.036217, -0.000153, 0.036097, 0.000223, 0.036305, 0.000981, 
0, 0,  98.0,  23.89,  0.068, 1.841, 24.13, 0.038655, 0.001364, 0.037905, 0.000202, 0.037875, -0.000107, 0.037642, -0.000357, 0.037368, -0.000514, 0.037043, -0.000573, 0.036729, -0.000541, 0.036458, -0.000402, 0.036240, -0.000155, 0.036119, 0.000256, 0.036275, 0.000973, 
0, 0,  98.0,  23.79,  0.068, 1.841, 24.16, 0.038653, 0.001367, 0.037903, 0.000201, 0.037872, -0.000106, 0.037640, -0.000355, 0.037366, -0.000513, 0.037046, -0.000576, 0.036731, -0.000532, 0.036460, -0.000393, 0.036230, -0.000147, 0.036093, 0.000245, 0.036294, 0.000947, 
0, 0,  98.0,  23.91,  0.068, 1.843, 24.10, 0.038651, 0.001370, 0.037902, 0.000201, 0.037869, -0.000106, 0.037636, -0.000355, 0.037362, -0.000512, 0.037044, -0.000571, 0.036734, -0.000539, 0.036461, -0.000387, 0.036216, -0.000146, 0.036097, 0.000243, 0.036288, 0.000967, 
0, 0,  98.0,  23.82,  0.068, 1.841, 24.10, 0.038652, 0.001363, 0.037901, 0.000202, 0.037872, -0.000106, 0.037640, -0.000355, 0.037364, -0.000513, 0.037043, -0.000576, 0.036732, -0.000533, 0.036454, -0.000406, 0.036241, -0.000161, 0.036114, 0.000245, 0.036268, 0.000946, 
0, 0,  98.0,  23.91,  0.068, 1.841, 24.07, 0.038649, 0.001366, 0.037900, 0.000202, 0.037869, -0.000106, 0.037637, -0.000355, 0.037364, -0.000511, 0.037043, -0.000573, 0.036727, -0.000540, 0.036453, -0.000408, 0.036235, -0.000167, 0.036099, 0.000240, 0.036305, 0.000952, 
0, 0,  98.0,  23.86,  0.068, 1.842, 24.10, 0.038647, 0.001369, 0.037898, 0.000202, 0.037867, -0.000105, 0.037634, -0.000354, 0.037362, -0.000513, 0.037041, -0.000573, 0.036731, -0.000543, 0.036458, -0.000402, 0.036243, -0.000153, 0.036115, 0.000250, 0.036282, 0.000948, 
0, 0,  98.0,  23.82,  0.068, 1.842, 24.09, 0.038645, 0.001371, 0.037897, 0.000201, 0.037866, -0.000104, 0.037633, -0.000353, 0.037361, -0.000511, 0.037044, -0.000575, 0.036735, -0.000535, 0.036459, -0.000388, 0.036232, -0.000163, 0.036095, 0.000270, 0.036300, 0.000983, 
0, 0,  98.0,  23.93,  0.068, 1.841, 24.07, 0.038643, 0.001374, 0.037898, 0.000201, 0.037865, -0.000104, 0.037635, -0.000354, 0.037363, -0.000513, 0.037040, -0.000573, 0.036732, -0.000538, 0.036460, -0.000388, 0.036218, -0.000143, 0.036091, 0.000242, 0.036277, 0.000965, 
0, 0,  98.0,  23.81,  0.068, 1.841, 24.08, 0.038641, 0.001378, 0.037897, 0.000201, 0.037866, -0.000104, 0.037635, -0.000354, 0.037362, -0.000511, 0.037043, -0.000574, 0.036734, -0.000536, 0.036455, -0.000384, 0.036206, -0.000152, 0.036116, 0.000242, 0.036277, 0.001003, 
0, 0,  98.0,  23.92,  0.068, 1.843, 24.08, 0.038642, 0.001370, 0.037892, 0.000203, 0.037861, -0.000104, 0.037628, -0.000353, 0.037355, -0.000509, 0.037038, -0.000572, 0.036725, -0.000538, 0.036458, -0.000399, 0.036226, -0.000148, 0.036096, 0.000272, 0.036297, 0.000961, 
0, 0,  98.0,  23.84,  0.068, 1.842, 24.09, 0.038638, 0.001374, 0.037892, 0.000202, 0.037861, -0.000104, 0.037630, -0.000354, 0.037357, -0.000511, 0.037041, -0.000575, 0.036722, -0.000539, 0.036457, -0.000397, 0.036212, -0.000156, 0.036081, 0.000234, 0.036259, 0.000984, 
0, 0,  98.0,  23.83,  0.068, 1.841, 24.10, 0.038637, 0.001376, 0.037893, 0.000202, 0.037861, -0.000104, 0.037632, -0.000354, 0.037359, -0.000511, 0.037039, -0.000573, 0.036726, -0.000537, 0.036455, -0.000390, 0.036205, -0.000162, 0.036098, 0.000206, 0.036290, 0.000979, 
0, 0,  98.0,  23.92,  0.068, 1.842, 24.11, 0.038638, 0.001369, 0.037890, 0.000204, 0.037859, -0.000103, 0.037628, -0.000352, 0.037355, -0.000509, 0.037037, -0.000574, 0.036721, -0.000539, 0.036454, -0.000410, 0.036232, -0.000161, 0.036106, 0.000259, 0.036262, 0.000951, 
0, 0,  98.0,  23.80,  0.068, 1.842, 24.11, 0.038636, 0.001372, 0.037889, 0.000203, 0.037857, -0.000103, 0.037627, -0.000352, 0.037356, -0.000509, 0.037040, -0.000575, 0.036726, -0.000532, 0.036451, -0.000394, 0.036221, -0.000157, 0.036074, 0.000240, 0.036272, 0.000930, 
0, 0,  98.0,  23.92,  0.068, 1.841, 24.09, 0.038633, 0.001375, 0.037889, 0.000203, 0.037857, -0.000102, 0.037628, -0.000353, 0.037356, -0.000510, 0.037036, -0.000575, 0.036723, -0.000534, 0.036452, -0.000389, 0.036206, -0.000164, 0.036082, 0.000214, 0.036291, 0.000903, 
0, 0,  98.0,  23.92,  0.068, 1.841, 24.10, 0.038636, 0.001368, 0.037887, 0.000204, 0.037858, -0.000102, 0.037628, -0.000351, 0.037356, -0.000509, 0.037039, -0.000574, 0.036720, -0.000534, 0.036453, -0.000404, 0.036232, -0.000169, 0.036107, 0.000221, 0.036247, 0.000926, 
0, 0,  98.0,  23.86,  0.068, 1.843, 24.10, 0.038634, 0.001370, 0.037886, 0.000204, 0.037854, -0.000103, 0.037625, -0.000351, 0.037352, -0.000508, 0.037036, -0.000574, 0.036722, -0.000533, 0.036454, -0.000395, 0.036223, -0.000161, 0.036082, 0.000240, 0.036292, 0.000911, 
0, 0,  98.0,  23.92,  0.068, 1.842, 24.10, 0.038631, 0.001373, 0.037884, 0.000202, 0.037853, -0.000102, 0.037623, -0.000351, 0.037353, -0.000510, 0.037036, -0.000574, 0.036727, -0.000534, 0.036450, -0.000387, 0.036211, -0.000170, 0.036079, 0.000215, 0.036253, 0.000954, 
